"id","job_id","url","active","company_name","company_type","company_size","title","industry","industry_code","job_type","job_type_code","location","location_code","experience","experience_code","education","education_code","salary","salary_code","posting_ts","expiration_ts","keyword_code","view_count","apply_count","posting_date","expiration_date","collected_date","created_at"
"106","51606889","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606889&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)클레버",\N,\N,"(주)클레버 자동화설비 기계/기구 설계 모집","기계·설비·자동차","202","정규직","1","충북 &gt; 음성군,충북 &gt; 증평군,충북 &gt; 진천군,충북 &gt; 청주시,충북 &gt; 청주시 청원구","114060","경력무관","0","학력무관","0","면접후 결정","99","1755673315","1758293999",\N,\N,\N,"2025-08-20T16:01:55+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"107","51606881","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606881&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에이치에스피",\N,\N,"[강서구]C# 한국건강관리협회 프로그램 운영 초급1명 정규직채용","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 강서구","101040","경력 5~20년","2","대학졸업(2,3년)이상","7","면접후 결정","99","1755673286","1758293999",\N,\N,\N,"2025-08-20T16:01:26+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"108","51606879","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606879&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)와이지엔지니어링",\N,\N,"전기계장 담당자 구인","기계·설비·자동차","202","정규직","1","경기 &gt; 화성시","102510","경력10년↑","2","학력무관","0","면접후 결정","99","1755673276","1758293999",\N,\N,\N,"2025-08-20T16:01:16+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"109","51606875","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606875&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","피앤씨(주)",\N,\N,"유성도료 개발","석유·화학·에너지","204","정규직","1","인천 &gt; 남동구","108040","경력무관","0","대학졸업(2,3년)이상","7","면접후 결정","99","1755673267","1758293999",\N,\N,\N,"2025-08-20T16:01:07+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"110","51606871","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606871&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","홈플러스(주)",\N,\N,"홈플러스 안성공장 인사총무 담당자 정규직 채용","식품가공·개발","214","정규직","1","경기 &gt; 안성시","102310","경력무관","0","학력무관","0","면접후 결정","99","1755673251","1758293999",\N,\N,\N,"2025-08-20T16:00:51+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"111","51606863","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606863&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)연성이엔지",\N,\N,"MCT 정규직 채용","반도체·광학·LCD","215","정규직","1","경기 &gt; 화성시","102510","경력 2~15년","2","고등학교졸업이상","6","면접후 결정","99","1755673230","1758293999",\N,\N,\N,"2025-08-20T16:00:30+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"112","51606855","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606855&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)원일사",\N,\N,"제조공장 전기산업기사 경력4년이상 모집(당진공장)","금속·재료·철강·요업","211","정규직","1","충남 &gt; 당진시","115050","경력4년↑","2","고등학교졸업이상","6","면접후 결정","99","1755673205","1756454400",\N,\N,\N,"2025-08-20T16:00:05+0900","2025-08-29T17:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"113","51606850","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606850&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)클레버",\N,\N,"(주)클레버 제조부문 경력직 모집","기계·설비·자동차","202","정규직","1","충북 &gt; 충북전체,충북 &gt; 증평군,충북 &gt; 진천군,충북 &gt; 청주시,충북 &gt; 청주시 청원구","114000","경력무관","0","학력무관","0","면접후 결정","99","1755673184","1760885999",\N,\N,\N,"2025-08-20T15:59:44+0900","2025-10-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"114","51606837","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606837&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)디엠모티브",\N,\N,"회사 출퇴근 통근 차량 운행 기사님 모집","기계·설비·자동차","202","계약직","2","경남 &gt; 창원시 진해구","110130","경력무관","0","학력무관","0","시급 15,000원","104","1755673141","1758293999",\N,\N,\N,"2025-08-20T15:59:01+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"115","51606828","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606828&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","리뉴어스(주)",\N,\N,"리뉴어스(주) 옥천사업소 기술직 채용(기계, 전기, 환경)","환경·설비","903","정규직","1","충북 &gt; 옥천군","114050","경력무관","0","학력무관","0","면접후 결정","99","1755673099","1758293999",\N,\N,\N,"2025-08-20T15:58:19+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"116","51606826","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606826&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","피닉슨컨트롤스(주)",\N,\N,"[피닉슨컨트롤스] 경영지원본부 구매자재팀  자재part 사원 채용","전기·전자·제어","201","정규직","1","경기 &gt; 화성시","102510","경력 2~7년","2","대학졸업(2,3년)이상","7","면접후 결정","99","1755673095","2019567600",\N,\N,\N,"2025-08-20T15:58:15+0900","2033-12-31T00:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"117","51606824","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606824&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)이엠시스",\N,\N,"미래를 창조하는 영업리더(경력)을 모십니다. (계측기)","전기·전자·제어","201","정규직","1","경기 &gt; 안양시 만안구","102340","경력5년↑","2","대학교졸업(4년)이상","8","연봉 4,800만원","17","1755673065","1758293999",\N,\N,\N,"2025-08-20T15:57:45+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"118","51606823","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606823&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)사이디라이트",\N,\N,"방송 영상 /편집 & 인트로·타이틀 모션 그래픽 제작 모집","솔루션·SI·ERP·CRM","301","정규직,계약직 (정규직 전환가능),계약직","1","서울 &gt; 광진구","101060","신입/경력","3","학력무관","0","면접후 결정","99","1755673064","1760885999",\N,\N,\N,"2025-08-20T15:57:44+0900","2025-10-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"119","51606819","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606819&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","오티스서비스엑스퍼트(유)",\N,\N,"승강기 유지보수 점검 엔지니어 (속초)","기계·설비·자동차","202","계약직 (정규직 전환가능),계약직","10","강원 &gt; 속초시","109050","경력무관","0","고등학교졸업이상","6","면접후 결정","99","1755673046","1758293999",\N,\N,\N,"2025-08-20T15:57:26+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"120","51606817","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606817&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)화백엔지니어링",\N,\N,"[경력] AI 데이터 라벨러 채용 (PCB·화공약품)","석유·화학·에너지","204","정규직","1","경기 &gt; 안산시 단원구","102290","경력무관","0","대학교졸업(4년)이상","8","면접후 결정","99","1755673039","1758293999",\N,\N,\N,"2025-08-20T15:57:19+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"121","51606816","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606816&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","한국딥러닝(주)",\N,\N,"AI 기술기업 기술영업 리드(Lead) 채용","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 강남구,서울 &gt; 서초구,서울 &gt; 송파구","101010","경력 5~15년","2","고등학교졸업이상","6","회사내규에 따름","0","1755673037","1758207599",\N,\N,\N,"2025-08-20T15:57:17+0900","2025-09-18T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"122","51606807","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606807&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","S & B 공조 시스템",\N,\N,"S & B 공조 시스템 - 시스템에어컨 설치 보조","환경·설비","903","정규직","1","경기 &gt; 수원시 권선구","102230","경력무관","0","학력무관","0","연봉 2,600만원","10","1755672991","1756738799",\N,\N,\N,"2025-08-20T15:56:31+0900","2025-09-01T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"123","51606808","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606808&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에코이에스",\N,\N,"환경기초시설 종합시운전 기술직 채용(환경, 기계, 전기)","환경·설비","903","기간제,계약직","16","경기 &gt; 남양주시","102120","경력무관","0","학력무관","0","면접후 결정","99","1755672991","2019567600",\N,\N,\N,"2025-08-20T15:56:31+0900","2033-12-31T00:00:00+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"124","51606797","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51606797&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","씨엔에스",\N,\N,"씨엔에스 방폭전기공사 및 계장판넬제작 생산직 모집","전기·전자·제어","201","정규직","1","인천 &gt; 부평구","108060","경력3년↑","2","학력무관","0","연봉 5,000만원","18","1755672948","1758293999",\N,\N,\N,"2025-08-20T15:55:48+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:30","2025-08-27 10:38:35"
"125","51587574","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51587574&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)타임인아웃",\N,\N,"[Timeinout] 고객의 성공을 이끄는 CX 매니저를 찾습니다.","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 구로구","101070","경력무관","0","학력무관","0","면접후 결정","99","1755530527","1758207599",\N,\N,\N,"2025-08-19T00:22:07+0900","2025-09-18T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"126","51587401","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51587401&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)피케이엘",\N,\N,"[외국계/반도체] IC품질팀 검사원(Auditor) 신입 및 경력 채용","반도체·광학·LCD","215","정규직","1","충남 &gt; 천안시 서북구","115135","신입/경력","3","고등학교졸업이상","6","면접후 결정","99","1755529595","1757861999",\N,\N,\N,"2025-08-19T00:06:35+0900","2025-09-14T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"127","51587219","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51587219&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)아드리엘",\N,\N,"[Agency사업부] 퍼포먼스 마케터 SA/DA/SNS","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 종로구","101230","경력4년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1755528434","1988118000",\N,\N,\N,"2025-08-18T23:47:14+0900","2033-01-01T00:00:00+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"128","51587201","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51587201&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","씨맥스주식회사",\N,\N,"스마트팩토리 시스템 개발자 모집","솔루션·SI·ERP·CRM","301","정규직,계약직,프리랜서","1","경남 &gt; 창원시 의창구","110059","경력3년↑","2","학력무관","0","면접후 결정","99","1755528362","1758121199",\N,\N,\N,"2025-08-18T23:46:02+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"129","51587146","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51587146&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)티에스테크",\N,\N,"(주)티에스테크 전기기사 모집","기타제조업","213","정규직","1","충남 &gt; 아산시,충남 &gt; 천안시,충남 &gt; 천안시 동남구,충남 &gt; 천안시 서북구","115100","경력무관","0","학력무관","0","면접후 결정","99","1755528230","1758121199",\N,\N,\N,"2025-08-18T23:43:50+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"130","51586934","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586934&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","유니에코도시환경디자인연구소",\N,\N,"농산어촌개발사업/농촌공간/도시 계획수립 경력사원 채용","정부·공공기관·공기업","1001","정규직","1","대구 &gt; 수성구","104070","경력3년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1755527538","1758121199",\N,\N,\N,"2025-08-18T23:32:18+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"131","51586863","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586863&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","칼자이스(주)",\N,\N,"[칼자이스]Vision / Professional Trainer","반도체·광학·LCD","215","정규직","1","서울 &gt; 송파구","101180","경력 3~5년","2","대학교졸업(4년)이상","8","면접후 결정","99","1755527293","1758121199",\N,\N,\N,"2025-08-18T23:28:13+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"132","51586780","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586780&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","유니에코도시환경디자인연구소",\N,\N,"농산어촌개발사업/농촌공간/도시 계획수립 신입사원 채용","정부·공공기관·공기업","1001","정규직","1","대구 &gt; 수성구","104070","신입","1","대학교졸업(4년)이상","8","면접후 결정","99","1755526982","1758121199",\N,\N,\N,"2025-08-18T23:23:02+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"133","51586732","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586732&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","엠아르오디펜스(주)",\N,\N,"(주)엠아르오디펜스 서울지사 PM급 인력 채용 공고","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 강남구","101010","경력10년↑","2","석사졸업이상","9","면접후 결정","99","1755526796","1758121199",\N,\N,\N,"2025-08-18T23:19:56+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"134","51586542","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586542&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","한결테크",\N,\N,"오면가공기 사원 채용","기계·설비·자동차","202","정규직","1","경남 &gt; 창원시","110150","경력무관","0","학력무관","0","연봉 6,000만원","19","1755526250","1758121199",\N,\N,\N,"2025-08-18T23:10:50+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"135","51586403","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586403&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","지담플랜",\N,\N,"수원, 광교- 건축가설자재 설계 직원 채용.(시스템동바리, 비계)","건설·건축·토목·시공","901","정규직","1","경기 &gt; 수원시 영통구","102240","신입/경력","3","학력무관","0","연봉 4,500만원","17","1755525772","1758121199",\N,\N,\N,"2025-08-18T23:02:52+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"136","51586236","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586236&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)리티웨이",\N,\N,"2차전지 소재 개발 스타트업 연구실 신입 연구원 채용","전기·전자·제어","201","정규직","1","경기 &gt; 군포시","102100","신입","1","대학교졸업(4년)이상","8","연봉 3,400만원","14","1755525134","1756454400",\N,\N,\N,"2025-08-18T22:52:14+0900","2025-08-29T17:00:00+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"137","51586204","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51586204&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)천하이너스",\N,\N,"[경력] 프론트엔드(React) 개발자 모집","솔루션·SI·ERP·CRM","301","정규직","1","경기 &gt; 부천시","102140","경력 5~10년","2","대학교졸업(4년)이상","8","면접후 결정","99","1755525045","1760713199",\N,\N,\N,"2025-08-18T22:50:45+0900","2025-10-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"138","51585903","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585903&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","크린공조ENG",\N,\N,"냉동공조설계시공(크린룸), 산업용장비제작,유틸리티배관 시공","환경·설비","903","정규직","1","충북 &gt; 청주시 청원구","114150","경력무관","0","대학졸업(2,3년)이상","7","면접후 결정","99","1755524139","1760713199",\N,\N,\N,"2025-08-18T22:35:39+0900","2025-10-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"139","51585765","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585765&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)아인스",\N,\N,"(주)아인스 소재개발 경력직 채용(팀장급)","환경","216","정규직","1","충북 &gt; 증평군,충북 &gt; 청주시,충북 &gt; 청주시 상당구,충북 &gt; 청주시 흥덕구,충북 &gt; 청주시 청원구","114080","경력 5~13년","2","석사졸업이상","9","면접후 결정","99","1755523544","1758121199",\N,\N,\N,"2025-08-18T22:25:44+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"140","51585756","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585756&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)신우테크윈",\N,\N,"3차원 측정 검사원 정규직 채용(품질부)","기계·설비·자동차","202","정규직","1","경남 &gt; 함안군","110180","신입/경력","3","고등학교졸업이상","6","연봉 4,500만원","17","1755523519","1758121199",\N,\N,\N,"2025-08-18T22:25:19+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"141","51585676","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585676&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)신우테크윈",\N,\N,"영업부 정규직 모집","기계·설비·자동차","202","정규직","1","경남 &gt; 함안군","110180","경력5년↑","2","대학졸업(2,3년)이상","7","연봉 4,500만원","17","1755523291","1758293999",\N,\N,\N,"2025-08-18T22:21:31+0900","2025-09-19T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"142","51585667","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585667&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)동신세미컴",\N,\N,"[서울/구로] 반도체 전자부품-판매매장 세일즈 신입사원 채용","유통·무역·상사","803","정규직","1","서울 &gt; 구로구,경기 &gt; 광명시","101070","신입","1","고등학교졸업이상","6","면접후 결정","99","1755523202","1758121199",\N,\N,\N,"2025-08-18T22:20:02+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"143","51585522","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585522&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)다인내추럴",\N,\N,"천안시 건강식품 생산 및 생산보조 하실 분","식품가공·개발","214","정규직","1","충남 &gt; 천안시 동남구","115133","경력무관","0","학력무관","0","면접후 결정","99","1755522676","1758121199",\N,\N,\N,"2025-08-18T22:11:16+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"144","51585354","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585354&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)플루토",\N,\N,"자동화기계장비 조립업무 경력직 채용","기계·설비·자동차","202","정규직","1","경기 &gt; 광명시,경기 &gt; 군포시,경기 &gt; 부천시,경기 &gt; 시흥시,경기 &gt; 안산시,인천 &gt; 미추홀구,인천 &gt; 남동구,인천 &gt; 부평구,인천 &gt; 서구,인천 &gt; 연수구","102070","경력무관","0","학력무관","0","면접후 결정","99","1755522100","1758121199",\N,\N,\N,"2025-08-18T22:01:40+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"145","51585167","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585167&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)플루토",\N,\N,"자동화기계장비 설계 경력직 채용","기계·설비·자동차","202","정규직","1","경기 &gt; 광명시,경기 &gt; 군포시,경기 &gt; 부천시,경기 &gt; 시흥시,경기 &gt; 안산시,인천 &gt; 미추홀구,인천 &gt; 남동구,인천 &gt; 부평구,인천 &gt; 서구,인천 &gt; 연수구","102070","경력무관","0","학력무관","0","면접후 결정","99","1755521539","1758121199",\N,\N,\N,"2025-08-18T21:52:19+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"146","51585027","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585027&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","씨그로(주)",\N,\N,"[LITMERS 사업부] Junior Project Manager","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 강남구","101010","경력 3~5년","2","학력무관","0","면접후 결정","99","1755521127","1758121199",\N,\N,\N,"2025-08-18T21:45:27+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"147","51585011","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51585011&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)스크랩",\N,\N,"스크랩 스튜디오 기술지원, 교육 담당자","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 서초구","101150","신입/경력","3","학력무관","0","면접후 결정","99","1755521068","1758121199",\N,\N,\N,"2025-08-18T21:44:28+0900","2025-09-17T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"148","51584923","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51584923&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","주식회사 위잉 코퍼레이션",\N,\N,"(주)위잉코퍼레이션 IT개발자 모집/ 경력(정규직)","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 강남구","101010","경력 5~7년","2","대학졸업(2,3년)이상","7","면접후 결정","99","1755520891","1759244399",\N,\N,\N,"2025-08-18T21:41:31+0900","2025-09-30T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"149","51584918","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51584918&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","코리아시스템(주)",\N,\N,"코리아시스템(주) 상시채용 공고(납품, 물류, 영업직)","기계·설비·자동차","202","정규직,계약직 (정규직 전환가능),계약직","1","경남 &gt; 양산시","110100","경력무관","0","학력무관","0","면접후 결정","99","1755520825","2019567600",\N,\N,\N,"2025-08-18T21:40:25+0900","2033-12-31T00:00:00+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"150","51563598","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51563598&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)아이템풀에듀",\N,\N,"유아 만1세, 만2세용 프로그램 개발 경력자 모집","교재·학습지","604","정규직","1","서울 &gt; 성동구","101160","경력3년↑","2","대학교졸업(4년)이상","8","면접후 결정","99","1755157909","1757775599",\N,\N,\N,"2025-08-14T16:51:49+0900","2025-09-13T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"151","51563597","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51563597&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","한국댓와일러(주)",\N,\N,"영업관리 -  자동차 부품","기계·설비·자동차","202","정규직","1","대구 &gt; 달서구","104020","경력 3~7년","2","대학교졸업(4년)이상","8","연봉 4,300만원","17","1755157906","1757775599",\N,\N,\N,"2025-08-14T16:51:46+0900","2025-09-13T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"152","51563594","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51563594&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에티버스",\N,\N,"보안 솔루션 영업담당자 모집","하드웨어·장비","307","정규직","1","서울 &gt; 중구","101240","신입/경력","3","대학졸업(2,3년)이상","7","면접후 결정","99","1755157895","1756911599",\N,\N,\N,"2025-08-14T16:51:35+0900","2025-09-03T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"153","51563592","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51563592&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","쿠팡로지스틱스서비스(유)",\N,\N,"[쿠팡로지스틱스서비스] 채용 담당자 모집(recruiter)","운송·운수·물류","804","계약직 (정규직 전환가능),계약직","10","서울 &gt; 강남구","101010","경력무관","0","학력무관","0","면접후 결정","99","1755157872","1757775599",\N,\N,\N,"2025-08-14T16:51:12+0900","2025-09-13T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
"154","51563586","http://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=51563586&utm_source=job-search-api&utm_medium=api&utm_campaign=saramin-job-search-api","1","(주)에이피크",\N,\N,"웹 디자이너 채용","솔루션·SI·ERP·CRM","301","정규직","1","서울 &gt; 성동구","101160","경력","2","대학졸업(2,3년)이상","7","회사내규에 따름","0","1755157838","1757689199",\N,\N,\N,"2025-08-14T16:50:38+0900","2025-09-12T23:59:59+0900","2025-08-27 10:38:31","2025-08-27 10:38:35"
